"resultId","raceId","driverId","constructorId","number","grid","position","positionText","positionOrder","points","laps","time","milliseconds","fastestLap","rank","fastestLapTime","fastestLapSpeed","statusId","team","teamnat"
9884,422,105,6,"27",4,"\N","R",14,0,29,"\N","\N","\N","\N","\N","\N",10,"Ferrari","Italian"
9887,422,177,3,"6",2,"\N","R",17,0,23,"\N","\N","\N","\N","\N","\N",23,"Williams","British"
9895,422,119,51,"22",18,"\N","R",25,0,4,"\N","\N","\N","\N","\N","\N",5,"Alfa Romeo","Swiss"
9897,423,117,1,"2",5,"1","1",1,9,78,"1:51:58.034","6718034","\N","\N","\N","\N",1,"McLaren","British"
9898,423,105,6,"27",3,"2","2",2,6,78,"+7.541","6725575","\N","\N","\N","\N",1,"Ferrari","Italian"
9903,423,95,3,"5",2,"7","7",7,0,77,"\N","\N","\N","\N","\N","\N",11,"Williams","British"
9904,423,177,3,"6",7,"8","8",8,0,76,"\N","\N","\N","\N","\N","\N",12,"Williams","British"
9908,423,182,1,"1",14,"\N","R",12,0,17,"\N","\N","\N","\N","\N","\N",20,"McLaren","British"
9909,423,119,51,"22",12,"\N","R",13,0,16,"\N","\N","\N","\N","\N","\N",3,"Alfa Romeo","Swiss"
9913,423,158,51,"23",4,"\N","R",17,0,10,"\N","\N","\N","\N","\N","\N",91,"Alfa Romeo","Swiss"
9914,423,140,6,"28",15,"\N","R",18,0,1,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
9922,424,105,6,"27",3,"1","1",1,9,70,"1:46:01.813","6361813","\N","\N","\N","\N",1,"Ferrari","Italian"
9923,424,140,6,"28",4,"2","2",2,6,70,"+1.957","6363770","\N","\N","\N","\N",1,"Ferrari","Italian"
9924,424,117,1,"2",5,"3","3",3,4,70,"+4.341","6366154","\N","\N","\N","\N",1,"McLaren","British"
9925,424,177,3,"6",8,"4","4",4,3,70,"+27.821","6389634","\N","\N","\N","\N",1,"Williams","British"
9927,424,95,3,"5",16,"6","6",6,1,70,"+1:17.878","6439691","\N","\N","\N","\N",1,"Williams","British"
9931,424,119,51,"22",13,"10","10",10,0,68,"\N","\N","\N","\N","\N","\N",12,"Alfa Romeo","Swiss"
9938,424,158,51,"23",11,"17","17",17,0,64,"\N","\N","\N","\N","\N","\N",16,"Alfa Romeo","Swiss"
9940,424,182,1,"1",17,"\N","R",19,0,37,"\N","\N","\N","\N","\N","\N",5,"McLaren","British"
9947,425,177,3,"6",5,"1","1",1,9,63,"1:55:39.851","6939851","\N","\N","\N","\N",1,"Williams","British"
9948,425,140,6,"28",9,"2","2",2,6,63,"+57.549","6997400","\N","\N","\N","\N",1,"Ferrari","Italian"
9949,425,105,6,"27",3,"3","3",3,4,63,"+1:03.170","7003021","\N","\N","\N","\N",1,"Ferrari","Italian"
9955,425,158,51,"23",7,"9","9",9,0,61,"\N","\N","\N","\N","\N","\N",12,"Alfa Romeo","Swiss"
9962,425,95,3,"5",2,"\N","R",16,0,26,"\N","\N","\N","\N","\N","\N",3,"Williams","British"
9963,425,117,1,"2",4,"\N","R",17,0,19,"\N","\N","\N","\N","\N","\N",23,"McLaren","British"
9964,425,119,51,"22",14,"\N","R",18,0,19,"\N","\N","\N","\N","\N","\N",10,"Alfa Romeo","Swiss"
9968,425,182,1,"1",12,"\N","R",22,0,10,"\N","\N","\N","\N","\N","\N",23,"McLaren","British"
9973,426,177,3,"6",1,"2","2",2,6,53,"+6.660","5512926","\N","\N","\N","\N",1,"Williams","British"
9974,426,117,1,"2",4,"3","3",3,4,53,"+9.285","5515551","\N","\N","\N","\N",1,"McLaren","British"
9975,426,140,6,"28",16,"4","4",4,3,53,"+53.491","5559757","\N","\N","\N","\N",1,"Ferrari","Italian"
9981,426,158,51,"23",18,"10","10",10,0,52,"\N","\N","\N","\N","\N","\N",11,"Alfa Romeo","Swiss"
9982,426,119,51,"22",17,"11","11",11,0,52,"\N","\N","\N","\N","\N","\N",11,"Alfa Romeo","Swiss"
9988,426,182,1,"1",6,"\N","R",17,0,30,"\N","\N","\N","\N","\N","\N",6,"McLaren","British"
9994,426,105,6,"27",3,"\N","R",23,0,5,"\N","\N","\N","\N","\N","\N",101,"Ferrari","Italian"
9997,426,95,3,"5",8,"\N","W",26,0,0,"\N","\N","\N","\N","\N","\N",82,"Williams","British"
9998,427,117,1,"2",3,"1","1",1,9,65,"1:18:10.436","4690436","\N","\N","\N","\N",1,"McLaren","British"
9999,427,105,6,"27",6,"2","2",2,6,64,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
10006,427,119,51,"22",14,"9","9",9,0,62,"\N","\N","\N","\N","\N","\N",13,"Alfa Romeo","Swiss"
10009,427,182,1,"1",10,"\N","R",12,0,57,"\N","\N","\N","\N","\N","\N",10,"McLaren","British"
10015,427,177,3,"6",1,"\N","R",18,0,21,"\N","\N","\N","\N","\N","\N",43,"Williams","British"
10016,427,95,3,"5",5,"\N","R",19,0,17,"\N","\N","\N","\N","\N","\N",8,"Williams","British"
10017,427,158,51,"23",22,"\N","R",20,0,17,"\N","\N","\N","\N","\N","\N",101,"Alfa Romeo","Swiss"
10020,427,140,6,"28",11,"\N","R",23,0,1,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
10024,428,105,6,"27",8,"1","1",1,9,67,"1:35:31.337","5731337","\N","\N","\N","\N",1,"Ferrari","Italian"
10025,428,117,1,"2",3,"2","2",2,6,67,"+11.661","5742998","\N","\N","\N","\N",1,"McLaren","British"
10028,428,182,1,"1",12,"5","5",5,2,67,"+1:13.972","5805309","\N","\N","\N","\N",1,"McLaren","British"
10029,428,95,3,"5",10,"6","6",6,1,67,"+1:16.820","5808157","\N","\N","\N","\N",1,"Williams","British"
10032,428,140,6,"28",2,"9","9",9,0,66,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
10035,428,177,3,"6",4,"12","12",12,0,61,"\N","\N","\N","\N","\N","\N",23,"Williams","British"
10036,428,158,51,"23",18,"\N","R",13,0,45,"\N","\N","\N","\N","\N","\N",101,"Alfa Romeo","Swiss"
10046,428,119,51,"22",9,"\N","R",23,0,8,"\N","\N","\N","\N","\N","\N",6,"Alfa Romeo","Swiss"
10051,429,117,1,"2",1,"1","1",1,9,52,"1:20:12.583","4812583","\N","\N","\N","\N",1,"McLaren","British"
10053,429,105,6,"27",9,"3","3",3,4,52,"+34.356","4846939","\N","\N","\N","\N",1,"Ferrari","Italian"
10054,429,140,6,"28",12,"4","4",4,3,52,"+39.073","4851656","\N","\N","\N","\N",1,"Ferrari","Italian"
10063,429,182,1,"1",3,"\N","R",13,0,39,"\N","\N","\N","\N","\N","\N",5,"McLaren","British"
10069,429,95,3,"5",2,"\N","R",19,0,25,"\N","\N","\N","\N","\N","\N",5,"Williams","British"
10070,429,119,51,"22",10,"\N","R",20,0,25,"\N","\N","\N","\N","\N","\N",5,"Alfa Romeo","Swiss"
10074,429,158,51,"23",20,"\N","R",24,0,6,"\N","\N","\N","\N","\N","\N",101,"Alfa Romeo","Swiss"
10075,429,177,3,"6",4,"\N","R",25,0,4,"\N","\N","\N","\N","\N","\N",51,"Williams","British"
10078,430,182,1,"1",10,"1","1",1,9,70,"1:32:29.263","5549263","\N","\N","\N","\N",1,"McLaren","British"
10079,430,117,1,"2",3,"2","2",2,6,70,"+0.232","5549495","\N","\N","\N","\N",1,"McLaren","British"
10081,430,105,6,"27",16,"4","4",4,3,70,"+48.837","5598100","\N","\N","\N","\N",1,"Ferrari","Italian"
10083,430,95,3,"5",7,"6","6",6,1,69,"\N","\N","\N","\N","\N","\N",11,"Williams","British"
10095,430,177,3,"6",2,"\N","R",18,0,20,"\N","\N","\N","\N","\N","\N",5,"Williams","British"
10100,430,140,6,"28",17,"\N","R",23,0,9,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
10102,430,158,51,"23",20,"\N","R",25,0,1,"\N","\N","\N","\N","\N","\N",101,"Alfa Romeo","Swiss"
10103,430,119,51,"22",19,"\N","R",26,0,1,"\N","\N","\N","\N","\N","\N",101,"Alfa Romeo","Swiss"
10104,431,117,1,"2",5,"1","1",1,9,51,"1:17:59.451","4679451","\N","\N","\N","\N",1,"McLaren","British"
10108,431,140,6,"28",10,"5","5",5,2,50,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
10114,431,95,3,"5",3,"11","11",11,0,47,"\N","\N","\N","\N","\N","\N",5,"Williams","British"
10116,431,105,6,"27",7,"13","13",13,0,45,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
10117,431,177,3,"6",2,"\N","R",14,0,44,"\N","\N","\N","\N","\N","\N",5,"Williams","British"
10119,431,182,1,"1",16,"\N","R",16,0,33,"\N","\N","\N","\N","\N","\N",7,"McLaren","British"
10120,431,119,51,"22",13,"\N","R",17,0,31,"\N","\N","\N","\N","\N","\N",43,"Alfa Romeo","Swiss"
10126,431,158,51,"23",17,"\N","R",23,0,3,"\N","\N","\N","\N","\N","\N",5,"Alfa Romeo","Swiss"
10131,432,95,3,"5",7,"2","2",2,6,43,"+28.422","5688315","\N","\N","\N","\N",1,"Williams","British"
10132,432,117,1,"2",1,"3","3",3,4,43,"+55.109","5715002","\N","\N","\N","\N",1,"McLaren","British"
10133,432,177,3,"6",10,"4","4",4,3,43,"+1:15.290","5735183","\N","\N","\N","\N",1,"Williams","British"
10144,432,119,51,"22",15,"\N","R",15,0,31,"\N","\N","\N","\N","\N","\N",5,"Alfa Romeo","Swiss"
10145,432,158,51,"23",19,"\N","R",16,0,26,"\N","\N","\N","\N","\N","\N",6,"Alfa Romeo","Swiss"
10151,432,140,6,"28",5,"\N","R",22,0,7,"\N","\N","\N","\N","\N","\N",20,"Ferrari","Italian"
10153,432,105,6,"27",4,"\N","R",24,0,3,"\N","\N","\N","\N","\N","\N",8,"Ferrari","Italian"
10154,433,95,3,"5",3,"1","1",1,9,75,"1:32:58.109","5578109","\N","\N","\N","\N",1,"Williams","British"
10156,433,177,3,"6",4,"3","3",3,4,75,"+58.533","5636642","\N","\N","\N","\N",1,"Williams","British"
10157,433,117,1,"2",6,"4","4",4,3,75,"+1:06.121","5644230","\N","\N","\N","\N",1,"McLaren","British"
10160,433,187,1,"1",21,"7","7",7,0,73,"\N","\N","\N","\N","\N","\N",12,"McLaren","British"
10162,433,119,51,"22",11,"9","9",9,0,73,"\N","\N","\N","\N","\N","\N",12,"Alfa Romeo","Swiss"
10164,433,158,51,"23",18,"11","11",11,0,73,"\N","\N","\N","\N","\N","\N",12,"Alfa Romeo","Swiss"
10167,433,140,6,"28",13,"\N","R",14,0,59,"\N","\N","\N","\N","\N","\N",10,"Ferrari","Italian"
10176,433,105,6,"27",15,"\N","R",23,0,13,"\N","\N","\N","\N","\N","\N",101,"Ferrari","Italian"
10180,434,95,3,"5",1,"1","1",1,9,75,"1:28:22.866","5302866","\N","\N","\N","\N",1,"Williams","British"
10181,434,177,3,"6",3,"2","2",2,6,75,"+7.572","5310438","\N","\N","\N","\N",1,"Williams","British"
10182,434,117,1,"2",9,"3","3",3,4,74,"\N","\N","\N","\N","\N","\N",11,"McLaren","British"
10183,434,140,6,"28",16,"4","4",4,3,74,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
10189,434,182,1,"1",8,"\N","R",10,0,37,"\N","\N","\N","\N","\N","\N",101,"McLaren","British"
10192,434,105,6,"27",15,"\N","R",13,0,8,"\N","\N","\N","\N","\N","\N",101,"Ferrari","Italian"
10198,434,119,51,"22",12,"\N","R",19,0,0,"\N","\N","\N","\N","\N","\N",3,"Alfa Romeo","Swiss"
10199,434,158,51,"23",14,"\N","R",20,0,0,"\N","\N","\N","\N","\N","\N",3,"Alfa Romeo","Swiss"
10201,435,177,3,"6",3,"1","1",1,9,82,"2:00:40.473","7240473","\N","\N","\N","\N",1,"Williams","British"
10205,435,140,6,"28",15,"5","5",5,2,81,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
10210,435,105,6,"27",5,"\N","R",10,0,61,"\N","\N","\N","\N","\N","\N",7,"Ferrari","Italian"
10211,435,182,1,"1",16,"\N","R",11,0,57,"\N","\N","\N","\N","\N","\N",3,"McLaren","British"
10215,435,119,51,"22",14,"\N","R",15,0,42,"\N","\N","\N","\N","\N","\N",43,"Alfa Romeo","Swiss"
10219,435,117,1,"2",4,"\N","R",19,0,26,"\N","\N","\N","\N","\N","\N",5,"McLaren","British"
10224,435,158,51,"23",13,"\N","R",24,0,5,"\N","\N","\N","\N","\N","\N",5,"Alfa Romeo","Swiss"
10225,435,95,3,"5",2,"\N","R",25,0,1,"\N","\N","\N","\N","\N","\N",7,"Williams","British"
10226,436,117,1,"7",4,"1","1",1,9,61,"1:42:34.492","6154492","\N","\N","\N","\N",1,"McLaren","British"
10227,436,177,3,"6",9,"2","2",2,6,61,"+40.514","6195006","\N","\N","\N","\N",1,"Williams","British"
10229,436,158,51,"23",12,"4","4",4,3,60,"\N","\N","\N","\N","\N","\N",11,"Alfa Romeo","Swiss"
10237,436,119,51,"22",11,"\N","R",12,0,41,"\N","\N","\N","\N","\N","\N",6,"Alfa Romeo","Swiss"
10238,436,182,1,"8",6,"\N","R",13,0,38,"\N","\N","\N","\N","\N","\N",10,"McLaren","British"
10242,436,163,6,"28",10,"\N","R",17,0,30,"\N","\N","\N","\N","\N","\N",84,"Ferrari","Italian"
10247,436,172,3,"5",13,"\N","R",22,0,15,"\N","\N","\N","\N","\N","\N",10,"Williams","British"
10248,436,105,6,"27",2,"\N","R",23,0,14,"\N","\N","\N","\N","\N","\N",23,"Ferrari","Italian"
10253,437,182,1,"8",8,"1","1",1,9,75,"1:29:23.430","5363430","\N","\N","\N","\N",1,"McLaren","British"
10254,437,117,1,"7",5,"2","2",2,6,75,"+1:05.950","5429380","\N","\N","\N","\N",1,"McLaren","British"
10256,437,119,51,"22",18,"4","4",4,3,73,"\N","\N","\N","\N","\N","\N",12,"Alfa Romeo","Swiss"
10263,437,105,6,"27",10,"11","11",11,0,70,"\N","\N","\N","\N","\N","\N",80,"Ferrari","Italian"
10268,437,172,3,"5",11,"\N","R",16,0,60,"\N","\N","\N","\N","\N","\N",7,"Williams","British"
10270,437,177,3,"6",2,"\N","R",18,0,51,"\N","\N","\N","\N","\N","\N",36,"Williams","British"
10272,437,163,6,"28",15,"\N","R",20,0,40,"\N","\N","\N","\N","\N","\N",98,"Ferrari","Italian"
10278,437,158,51,"23",16,"\N","R",26,0,4,"\N","\N","\N","\N","\N","\N",21,"Alfa Romeo","Swiss"
10280,438,105,6,"27",1,"1","1",1,9,70,"1:36:32.048","5792048","\N","\N","\N","\N",1,"Ferrari","Italian"
10282,438,163,6,"28",2,"3","3",3,4,70,"+1:09.803","5861851","\N","\N","\N","\N",1,"Ferrari","Italian"
10283,438,177,3,"6",3,"4","4",4,3,69,"\N","\N","\N","\N","\N","\N",60,"Williams","British"
10296,438,182,1,"8",14,"\N","R",17,0,35,"\N","\N","\N","\N","\N","\N",103,"McLaren","British"
10297,438,158,51,"23",11,"\N","R",18,0,28,"\N","\N","\N","\N","\N","\N",5,"Alfa Romeo","Swiss"
10298,438,172,3,"5",15,"\N","R",19,0,15,"\N","\N","\N","\N","\N","\N",10,"Williams","British"
10303,438,117,1,"7",8,"\N","R",24,0,5,"\N","\N","\N","\N","\N","\N",99,"McLaren","British"
10304,438,119,51,"22",7,"\N","R",25,0,2,"\N","\N","\N","\N","\N","\N",80,"Alfa Romeo","Swiss"
10307,439,117,1,"7",2,"1","1",1,9,60,"1:36:53.679","5813679","\N","\N","\N","\N",1,"McLaren","British"
10308,439,163,6,"28",6,"2","2",2,6,60,"+13.416","5827095","\N","\N","\N","\N",1,"Ferrari","Italian"
10313,439,158,51,"23",8,"7","7",7,0,58,"\N","\N","\N","\N","\N","\N",60,"Alfa Romeo","Swiss"
10325,439,105,6,"27",13,"\N","R",19,0,23,"\N","\N","\N","\N","\N","\N",43,"Ferrari","Italian"
10326,439,182,1,"8",5,"\N","R",20,0,15,"\N","\N","\N","\N","\N","\N",5,"McLaren","British"
10327,439,172,3,"5",15,"\N","R",21,0,11,"\N","\N","\N","\N","\N","\N",5,"Williams","British"
10328,439,119,51,"22",10,"\N","R",22,0,6,"\N","\N","\N","\N","\N","\N",10,"Alfa Romeo","Swiss"
10330,439,177,3,"6",3,"\N","R",24,0,2,"\N","\N","\N","\N","\N","\N",10,"Williams","British"
10335,440,182,1,"8",9,"1","1",1,9,79,"1:31:11.951","5471951","\N","\N","\N","\N",1,"McLaren","British"
10338,440,163,6,"28",11,"4","4",4,3,79,"+43.706","5515657","\N","\N","\N","\N",1,"Ferrari","Italian"
10340,440,177,3,"6",4,"6","6",6,1,78,"\N","\N","\N","\N","\N","\N",11,"Williams","British"
10341,440,117,1,"7",5,"7","7",7,0,78,"\N","\N","\N","\N","\N","\N",11,"McLaren","British"
10342,440,172,3,"5",12,"8","8",8,0,78,"\N","\N","\N","\N","\N","\N",11,"Williams","British"
10352,440,158,51,"23",16,"\N","R",18,0,51,"\N","\N","\N","\N","\N","\N",5,"Alfa Romeo","Swiss"
10354,440,105,6,"27",10,"\N","R",20,0,33,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
10356,440,119,51,"22",15,"\N","R",22,0,15,"\N","\N","\N","\N","\N","\N",5,"Alfa Romeo","Swiss"
10361,441,117,1,"7",1,"1","1",1,4.5,31,"1:01:07.740","3667740","\N","\N","\N","\N",1,"McLaren","British"
10363,441,163,6,"28",3,"3","3",3,2,31,"+29.077","3696817","\N","\N","\N","\N",1,"Ferrari","Italian"
10364,441,177,3,"6",10,"4","4",4,1.5,31,"+35.246","3702986","\N","\N","\N","\N",1,"Williams","British"
10366,441,105,6,"27",4,"6","6",6,0.5,30,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
10368,441,172,3,"5",16,"8","8",8,0,30,"\N","\N","\N","\N","\N","\N",11,"Williams","British"
10370,441,119,51,"22",14,"\N","R",10,0,24,"\N","\N","\N","\N","\N","\N",38,"Alfa Romeo","Swiss"
10371,441,182,1,"8",8,"\N","R",11,0,23,"\N","\N","\N","\N","\N","\N",20,"McLaren","British"
10383,441,158,51,"23",0,"\N","F",23,0,0,"\N","\N","\N","\N","\N","\N",81,"Alfa Romeo","Swiss"
10389,442,182,1,"8",8,"2","2",2,6,70,"+2.612","6386360","\N","\N","\N","\N",1,"McLaren","British"
10390,442,117,1,"7",2,"3","3",3,4,70,"+1:28.032","6471780","\N","\N","\N","\N",1,"McLaren","British"
10392,442,163,6,"28",5,"5","5",5,2,68,"\N","\N","\N","\N","\N","\N",12,"Ferrari","Italian"
10398,442,158,51,"23",11,"11","11",11,0,63,"\N","\N","\N","\N","\N","\N",60,"Alfa Romeo","Swiss"
10407,442,119,51,"22",14,"\N","R",20,0,37,"\N","\N","\N","\N","\N","\N",3,"Alfa Romeo","Swiss"
10408,442,177,3,"6",15,"\N","R",21,0,32,"\N","\N","\N","\N","\N","\N",69,"Williams","British"
10409,442,172,3,"5",17,"\N","R",22,0,31,"\N","\N","\N","\N","\N","\N",101,"Williams","British"
10412,442,105,6,"27",6,"\N","R",25,0,10,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
10417,443,117,1,"7",2,"4","4",4,3,63,"+1:55.258","7057100","\N","\N","\N","\N",1,"McLaren","British"
10418,443,172,3,"5",19,"5","5",5,2,62,"\N","\N","\N","\N","\N","\N",11,"Williams","British"
10420,443,105,6,"27",4,"\N","R",7,0,49,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
10421,443,177,3,"6",21,"\N","R",8,0,47,"\N","\N","\N","\N","\N","\N",101,"Williams","British"
10426,443,182,1,"8",10,"\N","R",13,0,33,"\N","\N","\N","\N","\N","\N",10,"McLaren","British"
10431,443,158,51,"23",8,"\N","R",18,0,21,"\N","\N","\N","\N","\N","\N",5,"Alfa Romeo","Swiss"
10433,443,119,51,"22",25,"\N","R",20,0,20,"\N","\N","\N","\N","\N","\N",20,"Alfa Romeo","Swiss"
10436,443,163,6,"28",15,"\N","R",23,0,2,"\N","\N","\N","\N","\N","\N",3,"Ferrari","Italian"
10441,444,177,3,"6",8,"1","1",1,9,67,"2:01:22.617","7282617","\N","\N","\N","\N",1,"Williams","British"
10442,444,163,6,"28",4,"2","2",2,6,67,"+22.464","7305081","\N","\N","\N","\N",1,"Ferrari","Italian"
10444,444,172,3,"5",24,"4","4",4,3,65,"\N","\N","\N","\N","\N","\N",12,"Williams","British"
10449,444,182,1,"8",5,"\N","R",9,0,60,"\N","\N","\N","\N","\N","\N",20,"McLaren","British"
10450,444,117,1,"7",7,"\N","R",10,0,56,"\N","\N","\N","\N","\N","\N",20,"McLaren","British"
10452,444,105,6,"27",9,"\N","R",12,0,54,"\N","\N","\N","\N","\N","\N",20,"Ferrari","Italian"
10461,444,119,51,"22",21,"\N","R",21,0,12,"\N","\N","\N","\N","\N","\N",20,"Alfa Romeo","Swiss"
10464,444,158,51,"23",14,"\N","R",24,0,8,"\N","\N","\N","\N","\N","\N",20,"Alfa Romeo","Swiss"
10467,445,182,1,"8",3,"1","1",1,9,71,"1:29:28.532","5368532","\N","\N","\N","\N",1,"McLaren","British"
10471,445,105,6,"27",9,"5","5",5,2,70,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
10472,445,163,6,"28",13,"6","6",6,1,70,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
10478,445,119,51,"22",17,"12","12",12,0,66,"\N","\N","\N","\N","\N","\N",15,"Alfa Romeo","Swiss"
10482,445,117,1,"7",2,"\N","R",16,0,37,"\N","\N","\N","\N","\N","\N",6,"McLaren","British"
10485,445,172,3,"5",16,"\N","R",19,0,14,"\N","\N","\N","\N","\N","\N",103,"Williams","British"
10489,445,177,3,"6",5,"\N","R",23,0,5,"\N","\N","\N","\N","\N","\N",5,"Williams","British"
10491,445,158,51,"23",18,"\N","R",25,0,0,"\N","\N","\N","\N","\N","\N",3,"Alfa Romeo","Swiss"
10495,446,117,1,"7",1,"1","1",1,9,44,"1:24:43.210","5083210","\N","\N","\N","\N",1,"McLaren","British"
10496,446,182,1,"8",7,"2","2",2,6,44,"+3.149","5086359","\N","\N","\N","\N",1,"McLaren","British"
10500,446,163,6,"28",10,"6","6",6,1,43,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
10506,446,158,51,"23",18,"\N","R",12,0,29,"\N","\N","\N","\N","\N","\N",5,"Alfa Romeo","Swiss"
10509,446,119,51,"22",20,"\N","R",15,0,16,"\N","\N","\N","\N","\N","\N",69,"Alfa Romeo","Swiss"
10512,446,105,6,"27",6,"\N","R",18,0,13,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
10514,446,177,3,"6",19,"\N","R",20,0,10,"\N","\N","\N","\N","\N","\N",10,"Williams","British"
10515,446,172,3,"5",12,"\N","R",21,0,10,"\N","\N","\N","\N","\N","\N",5,"Williams","British"
10522,447,182,1,"8",4,"1","1",1,9,51,"1:21:12.851","4872851","\N","\N","\N","\N",1,"McLaren","British"
10524,447,105,6,"27",12,"3","3",3,4,51,"+48.998","4921849","\N","\N","\N","\N",1,"Ferrari","Italian"
10528,447,163,6,"28",15,"7","7",7,0,50,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
10531,447,119,51,"22",13,"10","10",10,0,48,"\N","\N","\N","\N","\N","\N",60,"Alfa Romeo","Swiss"
10537,447,117,1,"7",2,"\N","R",16,0,28,"\N","\N","\N","\N","\N","\N",20,"McLaren","British"
10540,447,158,51,"23",16,"\N","R",19,0,18,"\N","\N","\N","\N","\N","\N",5,"Alfa Romeo","Swiss"
10543,447,177,3,"6",9,"\N","R",22,0,15,"\N","\N","\N","\N","\N","\N",64,"Williams","British"
10544,447,172,3,"5",11,"\N","R",23,0,12,"\N","\N","\N","\N","\N","\N",5,"Williams","British"
10549,448,117,1,"7",1,"1","1",1,9,71,"1:37:21.468","5841468","\N","\N","\N","\N",1,"McLaren","British"
10550,448,182,1,"8",6,"2","2",2,6,71,"+10.283","5851751","\N","\N","\N","\N",1,"McLaren","British"
10556,448,177,3,"6",7,"8","8",8,0,68,"\N","\N","\N","\N","\N","\N",60,"Williams","British"
10559,448,163,6,"28",15,"11","11",11,0,66,"\N","\N","\N","\N","\N","\N",10,"Ferrari","Italian"
10561,448,158,51,"23",17,"13","13",13,0,65,"\N","\N","\N","\N","\N","\N",60,"Alfa Romeo","Swiss"
10566,448,119,51,"22",11,"\N","R",18,0,51,"\N","\N","\N","\N","\N","\N",5,"Alfa Romeo","Swiss"
10568,448,172,3,"5",8,"\N","R",20,0,23,"\N","\N","\N","\N","\N","\N",5,"Williams","British"
10575,448,105,6,"27",9,"\N","R",27,0,7,"\N","\N","\N","\N","\N","\N",5,"Ferrari","Italian"
10576,449,182,1,"8",4,"1","1",1,9,51,"1:20:29.065","4829065","\N","\N","\N","\N",1,"McLaren","British"
10577,449,105,6,"27",11,"2","2",2,6,51,"+24.249","4853314","\N","\N","\N","\N",1,"Ferrari","Italian"
10578,449,119,51,"22",9,"3","3",3,4,50,"\N","\N","\N","\N","\N","\N",11,"Alfa Romeo","Swiss"
10584,449,158,51,"23",10,"9","9",9,0,45,"\N","\N","\N","\N","\N","\N",60,"Alfa Romeo","Swiss"
10594,449,172,3,"5",13,"\N","R",19,0,10,"\N","\N","\N","\N","\N","\N",101,"Williams","British"
10595,449,177,3,"6",6,"\N","R",20,0,8,"\N","\N","\N","\N","\N","\N",101,"Williams","British"
10599,449,163,6,"28",14,"\N","R",24,0,5,"\N","\N","\N","\N","\N","\N",6,"Ferrari","Italian"
10600,449,117,1,"7",2,"\N","R",25,0,3,"\N","\N","\N","\N","\N","\N",5,"McLaren","British"
10603,450,117,1,"7",2,"1","1",1,9,67,"1:35:13.284","5713284","\N","\N","\N","\N",1,"McLaren","British"
10604,450,105,6,"27",5,"2","2",2,6,67,"+23.911","5737195","\N","\N","\N","\N",1,"Ferrari","Italian"
10606,450,182,1,"8",15,"4","4",4,3,67,"+43.086","5756370","\N","\N","\N","\N",1,"McLaren","British"
10607,450,163,6,"28",6,"5","5",5,2,67,"+1:01.430","5774714","\N","\N","\N","\N",1,"Ferrari","Italian"
10608,450,119,51,"22",9,"6","6",6,1,66,"\N","\N","\N","\N","\N","\N",11,"Alfa Romeo","Swiss"
10618,450,158,51,"23",13,"\N","R",16,0,37,"\N","\N","\N","\N","\N","\N",69,"Alfa Romeo","Swiss"
10621,450,172,3,"5",14,"\N","R",19,0,27,"\N","\N","\N","\N","\N","\N",5,"Williams","British"
10624,450,177,3,"6",4,"\N","R",22,0,0,"\N","\N","\N","\N","\N","\N",3,"Williams","British"
10629,451,117,1,"7",2,"1","1",1,9,70,"1:41:11.753","6071753","\N","\N","\N","\N",1,"McLaren","British"
10630,451,182,1,"8",11,"2","2",2,6,70,"+13.425","6085178","\N","\N","\N","\N",1,"McLaren","British"
10632,451,105,6,"27",8,"4","4",4,3,70,"+20.317","6092070","\N","\N","\N","\N",1,"Ferrari","Italian"
10636,451,119,51,"22",12,"8","8",8,0,69,"\N","\N","\N","\N","\N","\N",11,"Alfa Romeo","Swiss"
10637,451,163,6,"28",17,"9","9",9,0,69,"\N","\N","\N","\N","\N","\N",11,"Ferrari","Italian"
10642,451,172,3,"5",15,"14","14",14,0,67,"\N","\N","\N","\N","\N","\N",13,"Williams","British"
10645,451,158,51,"23",14,"17","17",17,0,64,"\N","\N","\N","\N","\N","\N",16,"Alfa Romeo","Swiss"
10650,451,177,3,"6",4,"\N","R",22,0,39,"\N","\N","\N","\N","\N","\N",5,"Williams","British"
